uid,cid,qid,acc,time,conf,acc/time,type
558a1a79fdf99b2d7699aa79,SU,8,1,8.863,5,0.1128286133363421,2
558a1a79fdf99b2d7699aa79,SU,9,1,19.946,2,0.050135365486814396,2
558a1a79fdf99b2d7699aa79,SU,10,0,25.708,4,0.0,2
558a1a79fdf99b2d7699aa79,SU,11,1,79.471,4,0.012583206452668269,2
558a1a79fdf99b2d7699aa79,SU,12,0,48.601,3,0.0,2
5ea383db65c288304e377a72,SU,2,1,40.612,5,0.024623264059883777,1
5ea383db65c288304e377a72,SU,3,1,42.733,5,0.023401118573467813,1
5ea383db65c288304e377a72,SU,4,1,63.212,5,0.01581978105423021,1
5ea383db65c288304e377a72,SU,5,1,54.363,5,0.018394864153928225,1
5ea383db65c288304e377a72,SU,6,1,52.174,5,0.019166634722275463,1
5ea383db65c288304e377a72,SU,8,1,23.24,5,0.04302925989672978,2
5ea383db65c288304e377a72,SU,9,1,25.568,5,0.03911138923654568,2
5ea383db65c288304e377a72,SU,10,1,54.438,5,0.018369521290275175,2
5ea383db65c288304e377a72,SU,11,1,47.513,5,0.02104687138256898,2
5ea383db65c288304e377a72,SU,12,1,32.065,5,0.031186652112895685,2
5f0889eaeff16b0b1a12f565,SU,2,0,38.161,5,0.0,1
5f0889eaeff16b0b1a12f565,SU,3,1,69.59,5,0.01436988072998994,1
5f0889eaeff16b0b1a12f565,SU,4,1,61.053,5,0.01637921150475816,1
5f0889eaeff16b0b1a12f565,SU,5,1,78.695,5,0.012707287629455494,1
5f0889eaeff16b0b1a12f565,SU,6,1,73.569,5,0.013592681700172627,1
5f0889eaeff16b0b1a12f565,SU,8,1,24.159,5,0.04139244174013825,2
5f0889eaeff16b0b1a12f565,SU,9,1,36.011,5,0.02776929271611452,2
5f0889eaeff16b0b1a12f565,SU,10,1,45.409,5,0.022022066110242464,2
5f0889eaeff16b0b1a12f565,SU,11,1,62.702,4,0.015948454594749768,2
5f0889eaeff16b0b1a12f565,SU,12,1,61.069,5,0.01637492017226416,2
5ea70b0537c5170b90ece8ac,SU,2,1,12.443,5,0.08036647110825364,1
5ea70b0537c5170b90ece8ac,SU,3,1,35.955,4,0.027812543457099152,1
5ea70b0537c5170b90ece8ac,SU,4,1,26.63,5,0.03755163349605708,1
5ea70b0537c5170b90ece8ac,SU,5,1,61.168,5,0.016348417473188596,1
5ea70b0537c5170b90ece8ac,SU,6,1,37.736,4,0.026499894000424,1
5ea70b0537c5170b90ece8ac,SU,8,1,9.666,5,0.10345541071798055,2
5ea70b0537c5170b90ece8ac,SU,9,1,13.003,4,0.07690532953933707,2
5ea70b0537c5170b90ece8ac,SU,10,1,17.112,4,0.0584385226741468,2
5ea70b0537c5170b90ece8ac,SU,11,1,36.614,3,0.027311957174851152,2
5ea70b0537c5170b90ece8ac,SU,12,1,23.608,3,0.04235852253473399,2
5f608664df4c460216088707,SU,2,1,37.945,5,0.02635393332454869,1
5f608664df4c460216088707,SU,3,1,27.844,5,0.03591438011779916,1
5f608664df4c460216088707,SU,4,1,50.057,5,0.01997722596240286,1
5f608664df4c460216088707,SU,5,1,33.227,5,0.030096006259969305,1
5f608664df4c460216088707,SU,6,1,59.654,5,0.01676333523317799,1
5f608664df4c460216088707,SU,8,1,21.267,5,0.04702120656416044,2
5f608664df4c460216088707,SU,9,1,21.959,5,0.04553941436313129,2
5f608664df4c460216088707,SU,10,1,36.346,5,0.027513343971826337,2
5f608664df4c460216088707,SU,11,1,32.823,5,0.030466441215001677,2
5f608664df4c460216088707,SU,12,1,50.409,5,0.019837727389950207,2
5c35655f87b777000170d85a,SU,2,1,58.039,5,0.0172297937593687,1
5c35655f87b777000170d85a,SU,3,1,32.543,5,0.03072857450142888,1
5c35655f87b777000170d85a,SU,4,1,74.326,5,0.01345424212254124,1
5c35655f87b777000170d85a,SU,5,1,98.663,5,0.010135511792667971,1
5c35655f87b777000170d85a,SU,6,1,115.178,5,0.008682213617183838,1
5c35655f87b777000170d85a,SU,8,1,17.027,5,0.05873025195278087,2
5c35655f87b777000170d85a,SU,9,1,65.852,5,0.015185567636518252,2
5c35655f87b777000170d85a,SU,10,1,75.064,5,0.013321965256314613,2
5c35655f87b777000170d85a,SU,11,1,98.085,5,0.01019523882346944,2
5c35655f87b777000170d85a,SU,12,1,63.073,5,0.015854644618140883,2
5db07d0f3b276c00161dc217,SA,2,1,12.918,2,0.07741136398823348,1
5db07d0f3b276c00161dc217,SA,3,1,70.113,2,0.014262690228630925,1
5db07d0f3b276c00161dc217,SA,4,1,16.303,2,0.061338403974728575,1
5db07d0f3b276c00161dc217,SA,5,1,14.317,2,0.06984703499336453,1
5db07d0f3b276c00161dc217,SA,6,1,23.184,2,0.04313319530710835,1
5db07d0f3b276c00161dc217,SA,8,1,6.263,2,0.1596678907871627,2
5db07d0f3b276c00161dc217,SA,9,1,9.424,2,0.10611205432937182,2
5db07d0f3b276c00161dc217,SA,10,0,20.52,2,0.0,2
5db07d0f3b276c00161dc217,SA,11,1,301.199,2,0.003320064143639255,2
5db07d0f3b276c00161dc217,SA,12,0,18.485,2,0.0,2
5f21fd432f24890008302531,SA,2,1,14.46,5,0.06915629322268325,1
5f21fd432f24890008302531,SA,3,1,11.132,5,0.08983111749910169,1
5f21fd432f24890008302531,SA,4,1,23.981,5,0.04169967891247237,1
5f21fd432f24890008302531,SA,5,1,23.987,5,0.041689248342852384,1
5f21fd432f24890008302531,SA,6,1,29.38,5,0.03403675970047652,1
5f21fd432f24890008302531,SA,8,1,15.995,5,0.06251953735542358,2
5f21fd432f24890008302531,SA,9,1,22.873,5,0.043719669479298735,2
5f21fd432f24890008302531,SA,10,1,23.925,5,0.04179728317659352,2
5f21fd432f24890008302531,SA,11,0,79.162,4,0.0,2
5f21fd432f24890008302531,SA,12,1,35.637,4,0.028060723405449392,2
5ce2cadbed552600199dc85c,SA,2,1,19.894,5,0.05026641198351262,1
5ce2cadbed552600199dc85c,SA,3,1,10.991,5,0.09098353198071149,1
5ce2cadbed552600199dc85c,SA,4,1,13.712,4,0.07292882147024504,1
5ce2cadbed552600199dc85c,SA,5,1,13.444,3,0.07438262421898244,1
5ce2cadbed552600199dc85c,SA,6,1,15.833,4,0.06315922440472431,1
5ce2cadbed552600199dc85c,SA,8,1,6.294,5,0.15888147442008263,2
5ce2cadbed552600199dc85c,SA,9,1,8.555,5,0.11689070718877849,2
5ce2cadbed552600199dc85c,SA,10,1,29.924,3,0.033417992247025796,2
5ce2cadbed552600199dc85c,SA,11,1,23.818,3,0.041985053321017714,2
5ce2cadbed552600199dc85c,SA,12,1,24.113,3,0.04147140546593124,2
5ccc9ace9731e100191422ab,SA,2,1,16.845,5,0.05936479667557139,1
5ccc9ace9731e100191422ab,SA,3,1,16.635,5,0.06011421701232341,1
5ccc9ace9731e100191422ab,SA,4,1,79.691,5,0.012548468459424526,1
5ccc9ace9731e100191422ab,SA,5,1,21.202,5,0.047165361758324684,1
5ccc9ace9731e100191422ab,SA,6,1,55.538,4,0.018005689797976163,1
5ccc9ace9731e100191422ab,SA,8,1,17.616,5,0.05676657584014532,2
5ccc9ace9731e100191422ab,SA,9,1,18.961,5,0.052739834396919996,2
5ccc9ace9731e100191422ab,SA,10,0,89.77,5,0.0,2
5ccc9ace9731e100191422ab,SA,11,1,38.333,5,0.026087183366811886,2
5ccc9ace9731e100191422ab,SA,12,0,107.037,3,0.0,2
569ad7c8af9ad7000b64253d,SA,2,1,26.554,5,0.03765910973864578,1
569ad7c8af9ad7000b64253d,SA,3,1,18.23,5,0.05485463521667581,1
569ad7c8af9ad7000b64253d,SA,4,1,24.512,5,0.040796344647519585,1
569ad7c8af9ad7000b64253d,SA,5,1,36.681,5,0.027262070281617187,1
569ad7c8af9ad7000b64253d,SA,6,1,79.065,5,0.012647821412761651,1
569ad7c8af9ad7000b64253d,SA,8,1,15.264,5,0.06551362683438156,2
569ad7c8af9ad7000b64253d,SA,9,1,15.137,5,0.06606328863050802,2
569ad7c8af9ad7000b64253d,SA,10,1,46.616,5,0.021451862021623476,2
569ad7c8af9ad7000b64253d,SA,11,1,91.609,5,0.010915958039057299,2
569ad7c8af9ad7000b64253d,SA,12,1,77.865,5,0.012842740640852758,2
5f5f7ca62445b10428933069,SA,2,1,9.432,5,0.10602205258693807,1
5f5f7ca62445b10428933069,SA,3,1,16.968,5,0.058934464875058934,1
5f5f7ca62445b10428933069,SA,4,1,14.447,5,0.06921852287672181,1
5f5f7ca62445b10428933069,SA,5,1,19.127,5,0.05228211428870184,1
5f5f7ca62445b10428933069,SA,6,1,20.0,4,0.05,1
5f5f7ca62445b10428933069,SA,8,1,5.595,5,0.17873100983020554,2
5f5f7ca62445b10428933069,SA,9,1,8.638,5,0.11576753878212549,2
5f5f7ca62445b10428933069,SA,10,1,26.503,4,0.037731577557257666,2
5f5f7ca62445b10428933069,SA,11,1,28.736,2,0.03479955456570156,2
5f5f7ca62445b10428933069,SA,12,1,58.922,2,0.016971589559078105,2
5c7093155ba5060001ce5f1a,SA,2,1,22.795,5,0.04386926957666155,1
5c7093155ba5060001ce5f1a,SA,3,1,23.765,5,0.042078687144961074,1
5c7093155ba5060001ce5f1a,SA,4,1,27.302,5,0.036627353307450004,1
5c7093155ba5060001ce5f1a,SA,5,1,38.59,5,0.025913449080072554,1
5c7093155ba5060001ce5f1a,SA,6,1,44.812,5,0.022315451218423637,1
5c7093155ba5060001ce5f1a,SA,8,1,17.568,5,0.05692167577413479,2
5c7093155ba5060001ce5f1a,SA,9,1,25.168,5,0.03973299427844883,2
5c7093155ba5060001ce5f1a,SA,10,1,82.324,4,0.012147125989990768,2
5c7093155ba5060001ce5f1a,SA,11,1,113.001,4,0.0088494792081486,2
5c7093155ba5060001ce5f1a,SA,12,1,61.176,4,0.01634627958676605,2
5d6a55cb78fce300014e078e,SA,2,1,16.527,4,0.06050704907121679,1
5d6a55cb78fce300014e078e,SA,3,1,15.4,4,0.06493506493506493,1
5d6a55cb78fce300014e078e,SA,4,1,27.611,4,0.03621744956720148,1
5d6a55cb78fce300014e078e,SA,5,1,30.575,4,0.032706459525756335,1
5d6a55cb78fce300014e078e,SA,6,1,19.807,4,0.050487201494421166,1
5d6a55cb78fce300014e078e,SA,8,1,7.656,4,0.13061650992685475,2
5d6a55cb78fce300014e078e,SA,9,1,14.346,4,0.06970584134950508,2
5d6a55cb78fce300014e078e,SA,10,1,37.1,4,0.026954177897574122,2
5d6a55cb78fce300014e078e,SA,11,1,55.977,4,0.017864480054308022,2
5d6a55cb78fce300014e078e,SA,12,1,23.974,4,0.041711854509051474,2
5f50db296d9ce726e639d020,SA,2,1,12.36,5,0.08090614886731393,1
5f50db296d9ce726e639d020,SA,3,1,13.569,5,0.07369739848183358,1
5f50db296d9ce726e639d020,SA,4,1,11.961,5,0.0836050497450046,1
5f50db296d9ce726e639d020,SA,5,1,19.432,5,0.0514615067929189,1
5f50db296d9ce726e639d020,SA,6,1,18.656,5,0.053602058319039456,1
5f50db296d9ce726e639d020,SA,8,1,5.896,5,0.16960651289009498,2
5f50db296d9ce726e639d020,SA,9,1,8.976,5,0.11140819964349374,2
5f50db296d9ce726e639d020,SA,10,1,22.048,5,0.045355587808418,2
5f50db296d9ce726e639d020,SA,11,0,15.656,5,0.0,2
5f50db296d9ce726e639d020,SA,12,1,11.088,5,0.09018759018759019,2
5f21e6c26a97191b91aadeee,SA,2,1,13.37,5,0.07479431563201197,1
5f21e6c26a97191b91aadeee,SA,3,1,12.311,5,0.08122816992933149,1
5f21e6c26a97191b91aadeee,SA,4,1,19.232,5,0.05199667221297837,1
5f21e6c26a97191b91aadeee,SA,5,1,30.776,4,0.03249285157265402,1
5f21e6c26a97191b91aadeee,SA,6,1,27.508,4,0.036353060927730114,1
5f21e6c26a97191b91aadeee,SA,8,1,8.447,5,0.11838522552385464,2
5f21e6c26a97191b91aadeee,SA,9,1,15.604,4,0.0640861317610869,2
5f21e6c26a97191b91aadeee,SA,10,1,59.453,4,0.016820009082804902,2
5f21e6c26a97191b91aadeee,SA,11,1,54.049,3,0.01850172991174675,2
5f21e6c26a97191b91aadeee,SA,12,1,76.14,3,0.013133701076963489,2
5ea0eccdddea230fb0e4f1d6,SA,2,1,16.456,5,0.060768108896451144,1
5ea0eccdddea230fb0e4f1d6,SA,3,1,17.112,5,0.0584385226741468,1
5ea0eccdddea230fb0e4f1d6,SA,4,1,19.461,5,0.05138482092389909,1
5ea0eccdddea230fb0e4f1d6,SA,5,1,21.37,5,0.04679457182966776,1
5ea0eccdddea230fb0e4f1d6,SA,6,1,21.971,5,0.04551454189613582,1
5ea0eccdddea230fb0e4f1d6,SA,8,1,17.081,5,0.05854458169896376,2
5ea0eccdddea230fb0e4f1d6,SA,9,1,15.176,5,0.06589351607801792,2
5ea0eccdddea230fb0e4f1d6,SA,10,1,44.841,5,0.022301019156575456,2
5ea0eccdddea230fb0e4f1d6,SA,11,1,30.259,5,0.03304801877127466,2
5ea0eccdddea230fb0e4f1d6,SA,12,1,27.666,5,0.03614544928793465,2
5b9fec95c97c38000126d696,SA,2,1,87.366,5,0.011446100313623149,1
5b9fec95c97c38000126d696,SA,3,1,46.121,5,0.02168209709243078,1
5b9fec95c97c38000126d696,SA,4,1,89.125,4,0.011220196353436185,1
5b9fec95c97c38000126d696,SA,5,0,230.244,5,0.0,1
5b9fec95c97c38000126d696,SA,6,1,61.347,5,0.0163007156014149,1
5b9fec95c97c38000126d696,SA,8,1,17.251,5,0.05796765404904063,2
5b9fec95c97c38000126d696,SA,9,1,26.937,5,0.03712365890782195,2
5b9fec95c97c38000126d696,SA,10,1,28.925,5,0.034572169403630074,2
5b9fec95c97c38000126d696,SA,11,1,25.953,5,0.038531190999113785,2
5b9fec95c97c38000126d696,SA,12,0,47.653,3,0.0,2
5ef086bbcb94ad5bd2de6ca6,SA,2,1,27.668,5,0.03614283648980772,1
5ef086bbcb94ad5bd2de6ca6,SA,3,1,13.736,5,0.0728013977868375,1
5ef086bbcb94ad5bd2de6ca6,SA,4,1,36.074,5,0.02772079614126518,1
5ef086bbcb94ad5bd2de6ca6,SA,5,1,36.664,5,0.027274710888064584,1
5ef086bbcb94ad5bd2de6ca6,SA,6,1,25.944,5,0.03854455750847981,1
5ef086bbcb94ad5bd2de6ca6,SA,8,1,9.091,5,0.10999890001099989,2
5ef086bbcb94ad5bd2de6ca6,SA,9,1,15.384,5,0.06500260010400416,2
5ef086bbcb94ad5bd2de6ca6,SA,10,1,52.429,5,0.01907341356882641,2
5ef086bbcb94ad5bd2de6ca6,SA,11,1,41.309,5,0.024207799753080444,2
5ef086bbcb94ad5bd2de6ca6,SA,12,1,63.564,3,0.015732175445220566,2
5f09b598362fe7034e7c369d,SA,2,1,21.985,5,0.04548555833522857,1
5f09b598362fe7034e7c369d,SA,3,1,34.098,5,0.02932723326881342,1
5f09b598362fe7034e7c369d,SA,4,1,33.773,5,0.029609451336866724,1
5f09b598362fe7034e7c369d,SA,5,1,48.199,4,0.020747318409095626,1
5f09b598362fe7034e7c369d,SA,6,1,33.838,4,0.02955257402919794,1
5f09b598362fe7034e7c369d,SA,8,1,7.973,5,0.12542330364981813,2
5f09b598362fe7034e7c369d,SA,9,1,19.442,4,0.05143503754757741,2
5f09b598362fe7034e7c369d,SA,10,1,34.867,4,0.028680414145180258,2
5f09b598362fe7034e7c369d,SA,11,1,41.486,4,0.024104517186520756,2
5f09b598362fe7034e7c369d,SA,12,1,71.5,3,0.013986013986013986,2
5f19a0cc322f3a000b25172a,SA,2,1,27.815,5,0.03595182455509617,1
5f19a0cc322f3a000b25172a,SA,3,1,13.893,5,0.07197869430648528,1
5f19a0cc322f3a000b25172a,SA,4,1,27.029,5,0.036997299197158606,1
5f19a0cc322f3a000b25172a,SA,5,1,31.818,4,0.03142875102143441,1
5f19a0cc322f3a000b25172a,SA,6,0,32.289,3,0.0,1
5f19a0cc322f3a000b25172a,SA,8,1,10.197,5,0.09806805923310778,2
5f19a0cc322f3a000b25172a,SA,9,1,12.105,5,0.08261049153242461,2
5f19a0cc322f3a000b25172a,SA,10,1,61.711,3,0.016204566446824716,2
5f19a0cc322f3a000b25172a,SA,11,1,49.959,4,0.02001641345903641,2
5f19a0cc322f3a000b25172a,SA,12,0,49.438,2,0.0,2
5f2af36061a10a452cd8dc4e,SA,2,1,22.288,4,0.04486719310839914,1
5f2af36061a10a452cd8dc4e,SA,3,1,13.954,4,0.07166403898523721,1
5f2af36061a10a452cd8dc4e,SA,4,1,16.688,3,0.05992329817833174,1
5f2af36061a10a452cd8dc4e,SA,5,1,28.29,2,0.03534817956875221,1
5f2af36061a10a452cd8dc4e,SA,6,0,23.337,3,0.0,1
5f2af36061a10a452cd8dc4e,SA,8,1,9.997,5,0.10003000900270081,2
5f2af36061a10a452cd8dc4e,SA,9,1,10.488,4,0.09534706331045004,2
5f2af36061a10a452cd8dc4e,SA,10,1,67.851,1,0.014738176298064877,2
5f2af36061a10a452cd8dc4e,SA,11,1,36.759,2,0.027204222095269185,2
5f2af36061a10a452cd8dc4e,SA,12,0,37.264,2,0.0,2
5ea1dc309315030c68262aa3,SA,2,1,20.008,5,0.04998000799680128,1
5ea1dc309315030c68262aa3,SA,3,1,22.496,5,0.044452347083926036,1
5ea1dc309315030c68262aa3,SA,4,1,17.664,5,0.056612318840579705,1
5ea1dc309315030c68262aa3,SA,5,1,21.656,5,0.046176579239009974,1
5ea1dc309315030c68262aa3,SA,6,1,31.36,5,0.03188775510204082,1
5ea1dc309315030c68262aa3,SA,8,1,36.264,5,0.027575557026251928,2
5ea1dc309315030c68262aa3,SA,9,1,16.344,5,0.06118453255017131,2
5ea1dc309315030c68262aa3,SA,10,1,19.92,5,0.0502008032128514,2
5ea1dc309315030c68262aa3,SA,11,1,40.177,5,0.024889862359061155,2
5ea1dc309315030c68262aa3,SA,12,1,124.096,5,0.008058277462609592,2
5bce39c6bdb0060001d4c31e,SA,2,1,13.293,5,0.07522756337922215,1
5bce39c6bdb0060001d4c31e,SA,3,1,11.592,5,0.0862663906142167,1
5bce39c6bdb0060001d4c31e,SA,4,1,17.595,5,0.056834327934072185,1
5bce39c6bdb0060001d4c31e,SA,5,1,28.822,4,0.03469571854833114,1
5bce39c6bdb0060001d4c31e,SA,6,1,20.538,4,0.04869023273931249,1
5bce39c6bdb0060001d4c31e,SA,8,1,6.275,5,0.1593625498007968,2
5bce39c6bdb0060001d4c31e,SA,9,1,11.8,5,0.0847457627118644,2
5bce39c6bdb0060001d4c31e,SA,10,1,70.088,4,0.014267777650953089,2
5bce39c6bdb0060001d4c31e,SA,11,1,74.734,4,0.013380790537104933,2
5bce39c6bdb0060001d4c31e,SA,12,1,28.557,5,0.035017683930384846,2
5f4d20aefc6fe997ede5a7c8,SA,2,1,31.981,5,0.03126856571089084,1
5f4d20aefc6fe997ede5a7c8,SA,3,1,13.403,5,0.07461016190405133,1
5f4d20aefc6fe997ede5a7c8,SA,4,1,34.601,5,0.028900898817953238,1
5f4d20aefc6fe997ede5a7c8,SA,5,1,57.082,4,0.017518657370099156,1
5f4d20aefc6fe997ede5a7c8,SA,6,1,47.273,3,0.021153724113130115,1
5f4d20aefc6fe997ede5a7c8,SA,8,1,10.254,5,0.09752291788570315,2
5f4d20aefc6fe997ede5a7c8,SA,9,1,14.841,5,0.06738090425173505,2
5f4d20aefc6fe997ede5a7c8,SA,10,1,30.94,5,0.03232062055591467,2
5f4d20aefc6fe997ede5a7c8,SA,11,1,57.663,4,0.017342143142049495,2
5f4d20aefc6fe997ede5a7c8,SA,12,1,52.241,4,0.019142053176623725,2
5cac639638d61000014da640,SA,2,0,18.396,4,0.0,1
5cac639638d61000014da640,SA,3,1,15.065,4,0.06637902422834384,1
5cac639638d61000014da640,SA,4,0,16.248,4,0.0,1
5cac639638d61000014da640,SA,5,0,17.161,5,0.0,1
5cac639638d61000014da640,SA,6,0,13.115,5,0.0,1
5cac639638d61000014da640,SA,8,0,23.766,5,0.0,2
5cac639638d61000014da640,SA,9,1,13.203,5,0.07574036203893054,2
5cac639638d61000014da640,SA,10,1,26.436,5,0.03782720532607051,2
5cac639638d61000014da640,SA,11,1,18.272,5,0.05472854640980736,2
5cac639638d61000014da640,SA,12,0,15.505,5,0.0,2
5d1d252e111ef300182bfb3b,SA,2,1,31.129,5,0.032124385621125,1
5d1d252e111ef300182bfb3b,SA,3,1,32.781,5,0.030505475732894055,1
5d1d252e111ef300182bfb3b,SA,4,1,112.215,5,0.00891146459920688,1
5d1d252e111ef300182bfb3b,SA,5,1,57.284,4,0.01745688150268836,1
5d1d252e111ef300182bfb3b,SA,6,1,38.88,4,0.025720164609053495,1
5d1d252e111ef300182bfb3b,SA,8,1,10.193,5,0.09810654370646522,2
5d1d252e111ef300182bfb3b,SA,9,0,17.752,5,0.0,2
5d1d252e111ef300182bfb3b,SA,10,1,60.611,4,0.016498655359588194,2
5d1d252e111ef300182bfb3b,SA,11,1,48.732,4,0.02052039727489124,2
5d1d252e111ef300182bfb3b,SA,12,0,50.5,2,0.0,2
5d7ebf9e93902b0001965912,SA,2,1,35.481,5,0.028184098531608467,1
5d7ebf9e93902b0001965912,SA,3,1,16.153,5,0.06190800470500836,1
5d7ebf9e93902b0001965912,SA,4,1,17.712,5,0.05645889792231256,1
5d7ebf9e93902b0001965912,SA,5,1,48.848,4,0.02047166721257779,1
5d7ebf9e93902b0001965912,SA,6,1,32.112,2,0.031141006477329345,1
5d7ebf9e93902b0001965912,SA,8,1,10.889,5,0.0918357975939021,2
5d7ebf9e93902b0001965912,SA,9,1,15.736,5,0.06354855109303507,2
5d7ebf9e93902b0001965912,SA,10,1,33.456,4,0.029890004782400764,2
5d7ebf9e93902b0001965912,SA,11,1,36.72,2,0.027233115468409588,2
5d7ebf9e93902b0001965912,SA,12,1,49.72,2,0.02011263073209976,2
5e861e3aad5d5a23ed166c23,SA,2,1,35.184,5,0.028422010004547523,1
5e861e3aad5d5a23ed166c23,SA,3,1,28.287,5,0.03535192844769682,1
5e861e3aad5d5a23ed166c23,SA,4,1,28.479,5,0.03511359247164578,1
5e861e3aad5d5a23ed166c23,SA,5,1,57.762,4,0.017312419930057825,1
5e861e3aad5d5a23ed166c23,SA,6,1,39.559,5,0.02527869764149751,1
5e861e3aad5d5a23ed166c23,SA,8,1,13.599,5,0.07353481873667181,2
5e861e3aad5d5a23ed166c23,SA,9,1,15.343,5,0.06517630189663039,2
5e861e3aad5d5a23ed166c23,SA,10,1,83.12,3,0.01203079884504331,2
5e861e3aad5d5a23ed166c23,SA,11,1,87.944,4,0.011370872373328482,2
5e861e3aad5d5a23ed166c23,SA,12,1,71.384,3,0.014008741454667713,2
5f39806dc29bbc1014a85a72,SA,2,1,5.569,4,0.1795654516071108,1
5f39806dc29bbc1014a85a72,SA,3,0,6.247,3,0.0,1
5f39806dc29bbc1014a85a72,SA,4,1,5.784,2,0.17289073305670816,1
5f39806dc29bbc1014a85a72,SA,5,0,5.743,2,0.0,1
5f39806dc29bbc1014a85a72,SA,6,1,4.092,3,0.2443792766373412,1
5f39806dc29bbc1014a85a72,SA,8,1,4.741,5,0.21092596498628982,2
5f39806dc29bbc1014a85a72,SA,9,0,4.798,1,0.0,2
5f39806dc29bbc1014a85a72,SA,10,0,3.726,3,0.0,2
5f39806dc29bbc1014a85a72,SA,11,0,5.017,4,0.0,2
5f39806dc29bbc1014a85a72,SA,12,0,4.01,4,0.0,2
5f2175e522764352a52e1a55,SA,2,0,4.848,3,0.0,1
5f2175e522764352a52e1a55,SA,3,1,3.805,4,0.2628120893561104,1
5f2175e522764352a52e1a55,SA,4,0,4.086,3,0.0,1
5f2175e522764352a52e1a55,SA,5,0,3.279,4,0.0,1
5f2175e522764352a52e1a55,SA,6,1,6.183,2,0.16173378618793466,1
5f2175e522764352a52e1a55,SA,8,0,3.48,4,0.0,2
5f2175e522764352a52e1a55,SA,9,0,3.715,3,0.0,2
5f2175e522764352a52e1a55,SA,10,0,6.548,2,0.0,2
5f2175e522764352a52e1a55,SA,11,1,3.746,2,0.2669514148424987,2
5f2175e522764352a52e1a55,SA,12,1,3.46,3,0.28901734104046245,2
580cab86b869700001d71628,SA,2,1,21.935,2,0.04558924093913837,1
580cab86b869700001d71628,SA,3,1,26.601,1,0.037592571707830535,1
580cab86b869700001d71628,SA,4,1,41.218,3,0.024261245087097868,1
580cab86b869700001d71628,SA,5,1,25.132,2,0.039789909279006844,1
580cab86b869700001d71628,SA,6,1,55.133,2,0.018137957303248506,1
580cab86b869700001d71628,SA,8,0,15.433,2,0.0,2
580cab86b869700001d71628,SA,9,1,10.454,2,0.09565716472163764,2
580cab86b869700001d71628,SA,10,0,27.944,1,0.0,2
580cab86b869700001d71628,SA,11,0,47.434,1,0.0,2
580cab86b869700001d71628,SA,12,1,17.547,2,0.05698979882601014,2
5a232191cbf02200012a2283,SA,2,1,9.827,5,0.10176045588684238,1
5a232191cbf02200012a2283,SA,3,1,10.398,4,0.09617234083477592,1
5a232191cbf02200012a2283,SA,4,1,15.546,5,0.06432522835456066,1
5a232191cbf02200012a2283,SA,5,1,17.994,4,0.05557408024897188,1
5a232191cbf02200012a2283,SA,6,1,42.595,4,0.023476933912431035,1
5a232191cbf02200012a2283,SA,8,1,6.934,5,0.1442169022209403,2
5a232191cbf02200012a2283,SA,9,1,11.146,4,0.0897182845863987,2
5a232191cbf02200012a2283,SA,10,1,22.938,4,0.04359577992850292,2
5a232191cbf02200012a2283,SA,11,1,20.387,4,0.04905086574778045,2
5a232191cbf02200012a2283,SA,12,0,42.437,1,0.0,2
5e0fdde8b638537085d51b6c,SA,2,0,25.003,3,0.0,1
5e0fdde8b638537085d51b6c,SA,3,1,32.096,2,0.031156530408773683,1
5e0fdde8b638537085d51b6c,SA,4,0,6.102,2,0.0,1
5e0fdde8b638537085d51b6c,SA,5,0,3.843,3,0.0,1
5e0fdde8b638537085d51b6c,SA,6,1,4.493,2,0.22256843979523702,1
5e0fdde8b638537085d51b6c,SA,8,1,27.27,2,0.036670333700036674,2
5e0fdde8b638537085d51b6c,SA,9,0,12.804,3,0.0,2
5e0fdde8b638537085d51b6c,SA,10,1,19.567,2,0.05110645474523432,2
5e0fdde8b638537085d51b6c,SA,11,0,3.07,3,0.0,2
5e0fdde8b638537085d51b6c,SA,12,1,3.707,2,0.2697599136768276,2
5eea99b2638e481b2e074584,SA,2,1,51.786,5,0.019310238288340477,1
5eea99b2638e481b2e074584,SA,3,1,9.897,5,0.1010407194099222,1
5eea99b2638e481b2e074584,SA,4,1,13.609,5,0.0734807847747814,1
5eea99b2638e481b2e074584,SA,5,1,17.379,5,0.05754071005236204,1
5eea99b2638e481b2e074584,SA,6,1,17.571,5,0.05691195720220818,1
5eea99b2638e481b2e074584,SA,8,1,6.455,5,0.15491866769945778,2
5eea99b2638e481b2e074584,SA,9,1,10.286,5,0.09721952167995333,2
5eea99b2638e481b2e074584,SA,10,1,20.951,5,0.04773041859577108,2
5eea99b2638e481b2e074584,SA,11,1,15.505,5,0.06449532408900355,2
5eea99b2638e481b2e074584,SA,12,0,43.464,3,0.0,2
5f5a8366a5d808155508d64c,SA,2,0,3.269,4,0.0,1
5f5a8366a5d808155508d64c,SA,3,1,3.026,4,0.3304692663582287,1
5f5a8366a5d808155508d64c,SA,4,1,3.301,4,0.30293850348379275,1
5f5a8366a5d808155508d64c,SA,5,1,3.295,4,0.30349013657056145,1
5f5a8366a5d808155508d64c,SA,6,0,3.13,3,0.0,1
5f5a8366a5d808155508d64c,SA,8,0,2.949,3,0.0,2
5f5a8366a5d808155508d64c,SA,9,1,2.97,4,0.33670033670033667,2
5f5a8366a5d808155508d64c,SA,10,0,2.766,3,0.0,2
5f5a8366a5d808155508d64c,SA,11,1,3.441,3,0.2906131938390003,2
