uid,cid,acc,time,conf,type,acc/time
5e5e7ad759df371a0962f255,SA,0.8,18.232599999999998,4.2,1,0.04387745028136416
5e5e7ad759df371a0962f255,SA,1.0,16.160400000000003,3.8,2,0.06187965644414741
58a470a2ef58a9000119c101,SA,1.0,21.5464,4.6,1,0.046411465488434264
58a470a2ef58a9000119c101,SA,1.0,36.9676,3.8,2,0.027050714679881845
5f179c9df58992147642ac71,SA,1.0,18.933600000000002,4.8,1,0.052816157518908176
5f179c9df58992147642ac71,SA,0.8,40.12479999999999,4.2,2,0.019937794082462722
58d0632c2fc72000011f8c57,SA,1.0,39.4756,4.6,1,0.0253321038818916
58d0632c2fc72000011f8c57,SA,1.0,33.3592,4.8,2,0.02997673805127221
5f577f7ae212d4234c1d4da8,SA,1.0,29.349199999999996,5.0,1,0.034072478977280475
5f577f7ae212d4234c1d4da8,SA,1.0,32.4548,4.6,2,0.03081208326657382
5ebaacc7e95c4c0008a443b1,SA,1.0,14.0096,4.8,1,0.0713796253997259
5ebaacc7e95c4c0008a443b1,SA,1.0,17.070800000000002,4.4,2,0.05857956276214354
5dd58453bb28b1545e09189d,SA,1.0,15.907599999999999,3.8,1,0.06286303402147402
5dd58453bb28b1545e09189d,SA,0.8,25.0924,4.0,2,0.03188216352361671
59f4a9477086f80001941298,SA,1.0,16.9894,5.0,1,0.05886023049666263
59f4a9477086f80001941298,SA,1.0,34.6986,5.0,2,0.028819606554731314
5d410f4d037fb000173a2832,SA,0.6,13.091399999999998,4.2,1,0.04583161464778405
5d410f4d037fb000173a2832,SA,1.0,19.968200000000003,4.0,2,0.050079626606304016
5f2985bc26309f095e4c36b4,SA,1.0,25.087799999999998,4.8,1,0.0398600116391234
5f2985bc26309f095e4c36b4,SA,0.8,33.646,5.0,2,0.023776972002615467
5ee3fd6cb261520f12fb0d41,SA,1.0,27.0486,5.0,1,0.03697049015475847
5ee3fd6cb261520f12fb0d41,SA,1.0,65.512,4.8,2,0.015264379045060446
5f4286fe1e65c84670065c30,SA,1.0,25.3816,5.0,1,0.03939861947237369
5f4286fe1e65c84670065c30,SA,1.0,27.924599999999998,5.0,2,0.03581071886437048
5d0bae193e8262001589a71c,SA,0.2,23.1344,3.2,1,0.008645134518293105
5d0bae193e8262001589a71c,SA,0.6,29.185600000000004,3.0,2,0.020558083438407978
5e8e474ffacc7d10481f2f15,SA,1.0,13.643600000000001,3.6,1,0.07329443841801284
5e8e474ffacc7d10481f2f15,SA,0.6,23.4802,4.6,2,0.02555344503028083
5e25bfae3bb6fc016a424964,SA,1.0,44.1976,4.6,1,0.022625662931923904
5e25bfae3bb6fc016a424964,SA,0.8,51.0592,4.0,2,0.015668087239909752
5b2f7e715307700001059b78,SA,1.0,20.4618,5.0,1,0.048871555777106605
5b2f7e715307700001059b78,SA,1.0,43.897,4.2,2,0.02278060004100508
5ef3bb265311db14418a71f7,SA,1.0,20.7348,4.8,1,0.04822809961996258
5ef3bb265311db14418a71f7,SA,1.0,33.9804,4.4,2,0.029428729502889897
5d3ee89122ed84000172272a,SA,1.0,23.341600000000003,3.0,1,0.04284196456112691
5d3ee89122ed84000172272a,SA,0.4,19.8422,3.2,2,0.020159054943504253
5ee9fc83a17c1d02ad6c07e0,SA,0.4,7.234999999999999,3.2,1,0.05528680027643401
5ee9fc83a17c1d02ad6c07e0,SA,0.0,7.632399999999999,3.2,2,0.0
5e9bc7adcf719d0d4854a34e,SA,0.8,18.522199999999998,5.0,1,0.043191413546986863
5e9bc7adcf719d0d4854a34e,SA,0.8,21.2782,4.2,2,0.0375971651737459
5edf94ca75bfd126354e13b9,GA,1.0,15.321599999999998,3.6,1,0.06526733500417711
5edf94ca75bfd126354e13b9,GA,1.0,18.4136,4.0,2,0.054307685623669465
5c66bbd0d0fb37000172fdfe,GA,0.8,16.046,4.2,1,0.049856662096472645
5c66bbd0d0fb37000172fdfe,GA,1.0,21.6178,3.4,2,0.046258176132631446
5ebf20dfbe8f9015d7928160,GA,0.2,2.5866,2.2,1,0.07732158045310447
5ebf20dfbe8f9015d7928160,GA,0.2,2.2070000000000003,2.4,2,0.09062075215224286
5a5bc995f6c517000195103f,GA,0.8,24.5228,5.0,1,0.03262270213841813
5a5bc995f6c517000195103f,GA,1.0,35.784200000000006,4.2,2,0.027945294291894185
5f14d601e919fa0dfb5806c0,GA,1.0,34.782000000000004,4.6,1,0.02875050313380484
5f14d601e919fa0dfb5806c0,GA,0.6,20.9072,5.0,2,0.028698247493686387
5f4c01c41782f67f7e1fe2c2,GA,1.0,18.875799999999998,5.0,1,0.0529778870299537
5f4c01c41782f67f7e1fe2c2,GA,1.0,35.4964,5.0,2,0.02817187095029355
5f52b4ed09e6d05bcd10e577,GA,1.0,25.2034,5.0,1,0.0396771864113572
5f52b4ed09e6d05bcd10e577,GA,1.0,37.836800000000004,4.4,2,0.02642929634641407
5c86303fc2ceec001719a6eb,GA,1.0,24.5252,5.0,1,0.04077438716096097
5c86303fc2ceec001719a6eb,GA,1.0,30.9138,4.8,2,0.032348012861569915
5f5e9f1718746376c843da85,GA,1.0,55.311800000000005,3.4,1,0.01807932484569296
5f5e9f1718746376c843da85,GA,0.8,28.20859999999999,3.2,2,0.028360145487546364
5f4293939d4eda48c389e3dd,GA,1.0,36.43,3.6,1,0.02744990392533626
5f4293939d4eda48c389e3dd,GA,0.8,93.89320000000001,3.2,2,0.008520318830330631
5706fb93914b7100093b7925,GA,1.0,10.2274,4.4,1,0.09777656100279641
5706fb93914b7100093b7925,GA,0.6,14.7858,4.2,2,0.04057947490159477
5cc1d40a0c244900013b90b2,GA,1.0,15.5916,4.6,1,0.06413709946381385
5cc1d40a0c244900013b90b2,GA,1.0,25.2842,4.4,2,0.03955039115336851
5c6325a730ccf800019350c6,GA,0.6,35.8846,3.4,1,0.01672026440311443
5c6325a730ccf800019350c6,GA,1.0,34.366200000000006,3.6,2,0.029098358270626366
5483702ffdf99b24c654b810,GA,0.8,14.744,4.8,1,0.05425935973955508
5483702ffdf99b24c654b810,GA,0.6,19.0594,3.4,2,0.03148052929263251
5980fff19bf4fe0001070984,GA,0.8,15.2574,3.2,1,0.052433573216930804
5980fff19bf4fe0001070984,GA,0.8,21.8468,2.2,2,0.03661863522346522
5d549deaec261c001a88748f,GA,1.0,20.2836,4.6,1,0.04930091305290974
5d549deaec261c001a88748f,GA,0.8,56.793000000000006,4.4,2,0.014086243022907752
5c2ba30059ce1100010724b1,GA,1.0,27.6248,3.6,1,0.03619935709941791
5c2ba30059ce1100010724b1,GA,0.8,18.5848,3.2,2,0.04304593000731781
5efcbd999aad650a6e316a7f,GA,1.0,19.6216,5.0,1,0.05096424348676968
5efcbd999aad650a6e316a7f,GA,1.0,18.623800000000006,5.0,2,0.053694734694315856
5f58f1d3b5424a0b55fd0633,GA,0.6,19.316799999999997,3.8,1,0.031061045307711425
5f58f1d3b5424a0b55fd0633,GA,0.8,26.62359999999999,3.8,2,0.03004852837332293
59614e6887bef300013a4bb1,GA,1.0,24.325,5.0,1,0.041109969167523124
59614e6887bef300013a4bb1,GA,1.0,39.96040000000001,5.0,2,0.02502477452678151
5decf59cca37283b0bf4d630,GA,1.0,11.4364,5.0,1,0.08744010352908257
5decf59cca37283b0bf4d630,GA,1.0,19.845000000000002,5.0,2,0.050390526581002765
5e5c00024b439f3eb41a24d1,GA,1.0,18.959799999999998,5.0,1,0.0527431723963333
5e5c00024b439f3eb41a24d1,GA,1.0,29.6048,5.0,2,0.03377830622061287
5f22de3904d2a80008ca108a,GA,1.0,52.59400000000001,3.2,1,0.01901357569304483
5f22de3904d2a80008ca108a,GA,0.8,95.7278,2.8,2,0.008357028992622834
5f452eba7fdd360add338a96,GA,1.0,20.2386,4.2,1,0.049410532349075525
5f452eba7fdd360add338a96,GA,1.0,36.96219999999999,2.4,2,0.0270546666594521
5d758a3b5eeed2,GA,1.0,25.907,4.8,1,0.0385996062840159
5d758a3b5eeed2,GA,0.4,62.18140000000001,4.2,2,0.0064327917994770134
5c81f8a4e534f80016132626,GA,1.0,8.5214,5.0,1,0.11735160889055789
5c81f8a4e534f80016132626,GA,1.0,14.2964,4.4,2,0.06994767913600626
5f3e6c878e0c6807403c1941,GA,1.0,14.8646,4.0,1,0.06727392597177187
5f3e6c878e0c6807403c1941,GA,0.4,17.910999999999998,4.0,2,0.02233264474345375
5db2d023d76f07000b00349a,GA,0.8,19.5402,3.8,1,0.04094123908660096
5db2d023d76f07000b00349a,GA,1.0,22.169,2.6,2,0.04510803374080924
5a0e16f0063e8600012f86b7,GA,1.0,23.8996,5.0,1,0.04184170446367303
5a0e16f0063e8600012f86b7,GA,1.0,34.992399999999996,5.0,2,0.02857763400052583
5f53d4f0d3e03471e4eb4847,GA,1.0,30.032799999999998,5.0,1,0.033296928691297516
5f53d4f0d3e03471e4eb4847,GA,0.8,31.635399999999994,4.4,2,0.025288126592361727
5edaaffa2fb6186f3a7b4579,GA,1.0,30.7742,4.0,1,0.032494752097536245
5edaaffa2fb6186f3a7b4579,GA,0.8,41.2086,2.6,2,0.019413423411617965
5916dac8219344000197c766,GA,1.0,29.2084,5.0,1,0.03423672642116651
5916dac8219344000197c766,GA,1.0,61.3414,4.8,2,0.01630220373190048
5f2ae53cfaf8ee42b43890c0,GA,1.0,39.9382,4.2,1,0.02503868476796651
5f2ae53cfaf8ee42b43890c0,GA,1.0,39.4198,4.4,2,0.025367962293060847
5ea1f8de2ac60d0fbf1e5624,GA,1.0,15.091399999999998,3.6,1,0.06626290470069046
5ea1f8de2ac60d0fbf1e5624,GA,0.4,18.7776,3.2,2,0.02130197682344922
5ca356cb72a23200160ce912,GA,1.0,21.4536,4.4,1,0.04661222358951411
5ca356cb72a23200160ce912,GA,0.8,26.041800000000002,3.6,2,0.030719842714405303
59ff92117542890001aa60fc,GA,1.0,16.77,5.0,1,0.05963029218843172
59ff92117542890001aa60fc,GA,1.0,27.175,4.8,2,0.03679852805887764
5cb902701f3e4c00015d1ab8,GA,1.0,35.0278,5.0,1,0.02854875270499432
5cb902701f3e4c00015d1ab8,GA,1.0,50.80800000000001,4.4,2,0.01968193985199181
5f61446127a9d90d670aedfb,GA,1.0,36.5928,4.6,1,0.02732778032837061
5f61446127a9d90d670aedfb,GA,1.0,35.22420000000001,5.0,2,0.02838957307760005
5de32e59af7a4234aac4a6b4,GA,1.0,14.7912,3.8,1,0.06760776678024771
5de32e59af7a4234aac4a6b4,GA,0.8,17.703399999999995,3.6,2,0.045189059728639715
5f2502c10858c4143fafa023,GA,1.0,14.823599999999999,4.8,1,0.06745999622224022
5f2502c10858c4143fafa023,GA,0.8,26.633199999999995,3.4,2,0.030037697310124213
5be6a48799c3970001a974a9,GA,0.8,36.726000000000006,5.0,1,0.021782933071938133
5be6a48799c3970001a974a9,GA,1.0,38.61360000000001,4.6,2,0.025897611204342502
57a0d81d81f331000139d989,GA,1.0,18.264400000000002,5.0,1,0.05475131950680011
57a0d81d81f331000139d989,GA,1.0,19.478999999999996,4.0,2,0.05133733764566971
5f5f32b56aba30016dba61cd,GA,1.0,33.911199999999994,4.4,1,0.0294887824671495
5f5f32b56aba30016dba61cd,GA,0.6,36.26639999999999,4.0,2,0.01654423929587718
5f0d70b166001b78a68dbb52,GA,1.0,14.6788,4.8,1,0.06812545984685396
5f0d70b166001b78a68dbb52,GA,0.6,15.855200000000002,4.6,2,0.03784247439325899
5efbce484cee781856fc95ef,GA,1.0,19.284200000000002,5.0,1,0.051855923502141646
5efbce484cee781856fc95ef,GA,0.6,18.349600000000002,5.0,2,0.03269826045254392
5f053ca10207bf83952e9acd,GA,0.6,39.939800000000005,2.2,1,0.015022609026585008
5f053ca10207bf83952e9acd,GA,0.8,24.84499999999999,3.8,2,0.03219963775407528
5d5ae6e4d5610d0001d9c24d,GA,1.0,17.8998,4.8,1,0.05586654599492732
5d5ae6e4d5610d0001d9c24d,GA,0.8,31.900600000000004,4.2,2,0.025077898221350068
5e7f5cf737976e000850a4bb,GA,1.0,13.6358,4.4,1,0.07333636456973555
5e7f5cf737976e000850a4bb,GA,0.2,19.919800000000002,3.0,2,0.010040261448408116
5f0d415d28d2f475730f132c,GA,1.0,19.091199999999997,5.0,1,0.05238015420717399
5f0d415d28d2f475730f132c,GA,0.8,29.563399999999994,4.4,2,0.027060486953462734
5a4c334121bfa00001081a4e,GA,0.8,56.53439999999999,3.4,1,0.014150676402332035
5a4c334121bfa00001081a4e,GA,0.6,36.7302,3.0,2,0.01633533168890994
5edf9c64ecf5a026f9fd3464,GA,1.0,26.2582,4.6,1,0.03808334158472401
5edf9c64ecf5a026f9fd3464,GA,0.6,32.638200000000005,3.8,2,0.01838336672978289
595398234d56070001645fd9,GA,1.0,18.0734,5.0,1,0.05532993238682263
595398234d56070001645fd9,GA,1.0,34.656,4.6,2,0.028855032317636198
5ef120f9f3fefb0f91ec6e16,GA,1.0,20.504,4.8,1,0.04877097151775263
5ef120f9f3fefb0f91ec6e16,GA,0.8,36.7488,3.4,2,0.02176941832114246
5f5a89361b86c0167f59ecd3,GA,1.0,25.024,4.4,1,0.0399616368286445
5f5a89361b86c0167f59ecd3,GA,0.8,37.60519999999999,4.2,2,0.021273653643645037
5f4eccea90113011962c0cd6,GA,1.0,9.2272,4.0,1,0.10837523842552454
5f4eccea90113011962c0cd6,GA,1.0,10.8226,3.6,2,0.09239923863027369
5ee454ad40c72e152991826e,GA,1.0,17.612000000000002,5.0,1,0.05677946854417442
5ee454ad40c72e152991826e,GA,1.0,20.053999999999995,4.6,2,0.049865363518500065
5cc48c234bb96d00018a8bfe,GA,0.8,14.1938,3.0,1,0.056362637207794955
5cc48c234bb96d00018a8bfe,GA,0.4,14.73,3.0,2,0.027155465037338764
5ebc59018442d1078efabe0b,GA,0.8,43.2034,3.4,1,0.01851706115722374
5ebc59018442d1078efabe0b,GA,0.4,30.432799999999997,4.4,2,0.013143713361899005
5f511e9381da7d30c91a46a2,GA,1.0,24.778,5.0,1,0.040358382436031966
5f511e9381da7d30c91a46a2,GA,0.8,25.182000000000002,5.0,2,0.03176872369152569
5f497e30936e953c4b2ad181,GA,1.0,25.4524,5.0,1,0.03928902578931653
5f497e30936e953c4b2ad181,GA,1.0,25.699399999999997,4.4,2,0.038911414274263215
5ee41ab6e5eb9f11878e969f,GA,1.0,28.200199999999995,4.4,1,0.03546074141318147
5ee41ab6e5eb9f11878e969f,GA,1.0,30.374799999999993,3.6,2,0.032922027470139725
57adbbe8bcf54e000152816b,GA,1.0,9.8542,4.0,1,0.10147957216212376
57adbbe8bcf54e000152816b,GA,1.0,26.9072,3.2,2,0.037164773740857464
5eaa76b0b57e4b1ff6147799,GA,1.0,10.613000000000001,4.8,1,0.09422406482615658
5eaa76b0b57e4b1ff6147799,GA,0.6,14.192000000000002,4.6,2,0.04227733934611048
5f44f0eadbc7ce032d4aff53,GA,1.0,28.269000000000005,4.0,1,0.035374438430789905
5f44f0eadbc7ce032d4aff53,GA,1.0,18.242599999999992,4.0,2,0.054816747612730664
568eca7be3ef9e000ca208fc,GA,1.0,15.766200000000001,4.8,1,0.06342682447260595
568eca7be3ef9e000ca208fc,GA,1.0,16.8698,4.4,2,0.05927752551897473
5f5a7aa1187463145e7e14c9,GA,1.0,20.5922,4.8,1,0.04856207690290499
5f5a7aa1187463145e7e14c9,GA,1.0,23.792000000000005,5.0,2,0.042030934767989234
5cf21b7b2456d90001ee8e40,GA,1.0,14.9988,4.6,1,0.06667200042670081
5cf21b7b2456d90001ee8e40,GA,0.8,37.3908,4.6,2,0.02139563742952812
5f2464810e30c801f0c5161e,GA,1.0,22.6236,5.0,1,0.04420163015612016
5f2464810e30c801f0c5161e,GA,1.0,41.176,4.2,2,0.02428599183990674
57441f8954636a000d7865ba,GA,1.0,21.831400000000002,2.2,1,0.04580558278442976
57441f8954636a000d7865ba,GA,0.4,22.689,1.4,2,0.017629688395257616
5f616fd996894311c4e88bf6,GA,1.0,17.887999999999998,3.0,1,0.055903398926654746
5f616fd996894311c4e88bf6,GA,0.8,19.626599999999996,2.8,2,0.04076100801972834
5e4d94e8ee0d4509aacdfbc8,GA,1.0,22.303400000000003,4.8,1,0.04483621331276845
5e4d94e8ee0d4509aacdfbc8,GA,0.8,27.4514,4.0,2,0.029142411680278604
5f535e68a80f5b650ed852e4,GA,1.0,26.7386,5.0,1,0.037399115884900476
5f535e68a80f5b650ed852e4,GA,1.0,36.555,5.0,2,0.02735603884557516
5da6c9f479d2ea0016002983,GA,1.0,20.293,3.6,1,0.049278076183905783
5da6c9f479d2ea0016002983,GA,0.8,22.6182,3.2,2,0.03536974648734205
5d5e4baff521f100166c5d3a,GA,1.0,9.3992,4.6,1,0.10639203336454166
5d5e4baff521f100166c5d3a,GA,0.8,18.5616,5.0,2,0.04309973278165676
5d26d5fee0cd6a0001055673,GA,1.0,16.1494,5.0,1,0.06192180514446357
5d26d5fee0cd6a0001055673,GA,0.6,16.973000000000006,4.6,2,0.03535026218111116
5d2464b812b27400011db6e7,GA,1.0,20.2656,4.8,1,0.04934470235275541
5d2464b812b27400011db6e7,GA,0.8,31.057599999999997,4.6,2,0.025758590489928394
5ec682b47ee9e4078e50eac7,GA,1.0,62.649,5.0,1,0.01596194671902185
5ec682b47ee9e4078e50eac7,GA,0.6,67.72320000000002,3.2,2,0.008859593167481746
5b65f528055d9e00011d53f5,GA,1.0,14.277199999999999,4.8,1,0.07004174487994845
5b65f528055d9e00011d53f5,GA,1.0,22.6464,4.8,2,0.044157128726861665
5f2895e11fafbf1d8b3c33b2,GA,1.0,21.261,5.0,1,0.047034476271106726
5f2895e11fafbf1d8b3c33b2,GA,1.0,51.67959999999999,4.4,2,0.019349994969001312
5bef31aa059b3200010715dc,GA,1.0,17.5744,4.2,1,0.05690094683175528
5bef31aa059b3200010715dc,GA,0.8,24.3862,3.2,2,0.032805439141809715
5f561f7de875ba2271450b22,GA,1.0,15.5078,4.8,1,0.06448367918079934
5f561f7de875ba2271450b22,GA,0.8,27.340199999999992,3.2,2,0.029260941763410667
5d8cef3c28e183001a335ab0,HA,1.0,25.755199999999995,4.2,1,0.03882711064173449
5d8cef3c28e183001a335ab0,HA,1.0,40.929,2.8,2,0.02443255393486281
5f513a957d4867156ab1d92b,HA,1.0,24.212399999999995,3.8,1,0.041301151476103165
5f513a957d4867156ab1d92b,HA,1.0,40.324200000000005,3.2,2,0.024799004071996467
5e3019c0b5ba77016e2bcaf4,HA,1.0,55.2438,2.8,1,0.018101578819704655
5e3019c0b5ba77016e2bcaf4,HA,0.8,117.93980000000002,2.6,2,0.006783121558625671
5c798745a67b9100015f2368,HA,1.0,23.9832,5.0,1,0.041695853764301676
5c798745a67b9100015f2368,HA,1.0,26.682000000000006,4.6,2,0.037478449891312486
59b6fc6662b30d0001b7a8bb,HA,1.0,19.580199999999998,4.8,1,0.051072001307443236
59b6fc6662b30d0001b7a8bb,HA,0.8,15.5658,4.2,2,0.05139472433154737
5f10da001b822c2988fbdb89,HA,1.0,19.678199999999997,4.0,1,0.05081765608643068
5f10da001b822c2988fbdb89,HA,1.0,31.8902,4.0,2,0.031357595750418625
5e1829a4388ec910efd56602,HA,1.0,14.9632,3.4,1,0.066830624465355
5e1829a4388ec910efd56602,HA,0.8,18.427400000000006,2.8,2,0.04341361233814862
5f1a2bdfdf6e2412308b8bab,HA,0.4,10.3216,2.0,1,0.038753681599751975
5f1a2bdfdf6e2412308b8bab,HA,0.0,7.839800000000006,3.0,2,0.0
5ef60090ad58c028b04808b6,HA,1.0,19.458,4.0,1,0.05139274334463974
5ef60090ad58c028b04808b6,HA,1.0,28.786800000000007,3.6,2,0.03473814387149665
5d776e218a8d1d00166d36a6,HA,0.6,36.5086,3.8,1,0.016434483929813795
5d776e218a8d1d00166d36a6,HA,0.8,27.88960000000001,4.2,2,0.028684527565830984
5a5d7a42acc75b00017a8193,HA,1.0,23.1392,4.4,1,0.043216705849813304
5a5d7a42acc75b00017a8193,HA,1.0,23.5888,4.6,2,0.0423930000678288
5a9cc4c66475f90001a001fd,HA,0.8,21.814999999999998,3.0,1,0.036672014668805875
5a9cc4c66475f90001a001fd,HA,0.8,29.829200000000004,2.0,2,0.026819358212757965
5eee0dc4b02df0070d4e7683,HA,0.6,28.8884,3.6,1,0.02076958225446892
5eee0dc4b02df0070d4e7683,HA,1.0,24.980200000000004,3.6,2,0.04003170511044747
5ee58a8d447e982daea7d1a4,HA,1.0,26.985200000000003,3.8,1,0.03705734995479003
5ee58a8d447e982daea7d1a4,HA,1.0,38.241400000000006,2.8,2,0.02614967025265811
5a68cddb31b87a0001c75534,HA,1.0,16.6864,4.6,1,0.05992904401188993
5a68cddb31b87a0001c75534,HA,0.8,26.739200000000004,3.8,2,0.029918621349928193
5e73ed268c8f27364de746c5,HA,1.0,24.4538,4.8,1,0.040893439874375354
5e73ed268c8f27364de746c5,HA,0.8,25.781999999999993,4.2,2,0.031029400356838113
5efd07dfcb009f1430a95663,HA,1.0,28.5542,5.0,1,0.0350211177339936
5efd07dfcb009f1430a95663,HA,0.8,51.9446,5.0,2,0.015401023398004797
5dd7eb4841fb3f785f7ec7c8,HA,1.0,13.6368,4.6,1,0.0733309867417576
5dd7eb4841fb3f785f7ec7c8,HA,0.8,17.478799999999996,4.4,2,0.04576973247591369
5f35bb460db2f81d1dd66900,HA,1.0,13.9088,4.4,1,0.07189692856321178
5f35bb460db2f81d1dd66900,HA,1.0,16.434400000000004,3.6,2,0.060847977413230774
56d1f7f67bbc32000589a588,HA,1.0,18.039800000000003,5.0,1,0.05543298706194081
56d1f7f67bbc32000589a588,HA,1.0,87.2096,4.4,2,0.011466627527244708
5ef7b614bd27420d56b047c0,HA,1.0,19.5618,3.8,1,0.05112004007811142
5ef7b614bd27420d56b047c0,HA,1.0,28.8106,2.8,2,0.03470944721734361
5c5c9178dff4b30001aa7a9e,HA,1.0,31.895799999999998,4.0,1,0.03135209024385656
5c5c9178dff4b30001aa7a9e,HA,1.0,49.97020000000001,3.8,2,0.020011927108556694
5d4eafaaf86d5f00011fdf3d,HA,1.0,24.7172,5.0,1,0.04045765701616688
5d4eafaaf86d5f00011fdf3d,HA,1.0,29.920799999999996,5.0,2,0.0334215662682816
5e7dd5b90923ad0009f80bbc,HA,0.8,38.754200000000004,3.4,1,0.02064292386373606
5e7dd5b90923ad0009f80bbc,HA,0.4,39.3002,4.0,2,0.01017806525157633
55b53384fdf99b2b69c82509,HA,0.8,14.5488,5.0,1,0.05498735290883097
55b53384fdf99b2b69c82509,HA,0.8,32.1394,4.0,2,0.024891566115111046
5def7438abf421000c416387,HA,0.8,19.0312,3.4,1,0.04203623523477238
5def7438abf421000c416387,HA,0.6,17.569000000000003,3.0,2,0.03415106152882918
5d16f74040218700189a0fce,HA,1.0,18.6432,4.4,1,0.05363886028149674
5d16f74040218700189a0fce,HA,1.0,21.928000000000004,3.6,2,0.0456037942356804
5e6059d3ac8ca53ac1da480e,HA,1.0,29.9092,4.6,1,0.033434528506279
5e6059d3ac8ca53ac1da480e,HA,0.6,34.513400000000004,3.4,2,0.017384552087015476
5f4f92a3ef108806270215c9,HA,1.0,49.5896,4.6,1,0.020165518576475715
5f4f92a3ef108806270215c9,HA,0.8,63.9732,4.2,2,0.012505236567812772
5f4412624052727181839e3a,HA,1.0,13.744399999999999,4.0,1,0.07275690463024942
5f4412624052727181839e3a,HA,0.8,14.848199999999995,2.2,2,0.05387858460958233
56cb72f1edf8da000b6df137,HA,1.0,16.0834,4.8,1,0.06217590807913749
56cb72f1edf8da000b6df137,HA,0.8,24.374200000000002,3.8,2,0.03282159004192958
5c92f797803bff0017fef8dd,HA,1.0,14.3138,4.8,1,0.06986265003004094
5c92f797803bff0017fef8dd,HA,0.8,12.5872,4.8,2,0.06355662895640016
5f4e9257bceeac0a0241e1a2,HA,1.0,26.7734,5.0,1,0.03735050460531722
5f4e9257bceeac0a0241e1a2,HA,0.8,47.66019999999999,4.8,2,0.016785493976105854
5f53d2b30a752a7228aa34b7,HA,1.0,22.404199999999996,4.8,1,0.04463448817632409
5f53d2b30a752a7228aa34b7,HA,0.8,29.3868,4.4,2,0.027223106973198852
5f58a36614fd69021c9288d1,HA,1.0,21.605600000000003,4.0,1,0.04628429666382789
5f58a36614fd69021c9288d1,HA,0.6,27.1946,4.6,2,0.022063203724268787
5f4b1d3ecb08016e17e44e17,HA,1.0,17.1392,5.0,1,0.05834578043315908
5f4b1d3ecb08016e17e44e17,HA,1.0,24.154000000000003,5.0,2,0.0414010101846485
5de0b69ba91be311cb773b0b,HA,1.0,18.520400000000002,5.0,1,0.0539945141573616
5de0b69ba91be311cb773b0b,HA,1.0,20.706400000000002,4.4,2,0.04829424718927481
5efe13f00c3da12c9d4fb635,HA,1.0,16.8774,4.0,1,0.059250832474196255
5efe13f00c3da12c9d4fb635,HA,0.4,33.467600000000004,3.2,2,0.01195185791631309
5ecee0266524362e5666f818,HA,1.0,14.438799999999997,5.0,1,0.0692578330609192
5ecee0266524362e5666f818,HA,0.8,19.317400000000003,4.4,2,0.04141344073218963
5974c55334b844000168d278,HA,1.0,36.094,4.4,1,0.027705435806505235
5974c55334b844000168d278,HA,0.6,29.18980000000001,4.4,2,0.0205551254205236
5ef0f3bbc970f445cc4ce237,HA,1.0,14.080200000000001,4.8,1,0.0710217184414994
5ef0f3bbc970f445cc4ce237,HA,1.0,19.786399999999997,4.4,2,0.05053976468685563
59fa3f3705d1d60001f149da,HA,1.0,24.9894,3.6,1,0.04001696719409029
59fa3f3705d1d60001f149da,HA,0.8,39.9412,2.8,2,0.02002944328162399
5b01e69aa496b300013d5b9b,HA,1.0,17.5142,4.0,1,0.05709652738920419
5b01e69aa496b300013d5b9b,HA,0.8,19.4858,2.8,2,0.041055537878865636
5d0a1045b318b6001742ea0a,HA,1.0,23.6764,4.6,1,0.04223615076616377
5d0a1045b318b6001742ea0a,HA,0.6,45.3494,3.8,2,0.013230605035568275
58d9a79c33fef3000118abdf,HA,1.0,28.8274,5.0,1,0.034689219284430785
58d9a79c33fef3000118abdf,HA,1.0,30.196800000000007,5.0,2,0.033116091771313506
5ee0fc80afc30b0ccf0ea0d3,HA,1.0,39.9964,5.0,1,0.025002250202518225
5ee0fc80afc30b0ccf0ea0d3,HA,1.0,60.81120000000001,4.4,2,0.01644433920067356
5f3139b4bae43925de65216a,HA,0.4,23.532400000000003,4.0,1,0.016997841274158182
5f3139b4bae43925de65216a,HA,0.6,28.112400000000008,3.4,2,0.021342894950271047
5f34279fcda0002d9e093c09,HA,0.8,32.879599999999996,4.2,1,0.024331196243263305
5f34279fcda0002d9e093c09,HA,0.8,29.716200000000008,4.2,2,0.026921342567353828
5de312201efe513486ed5569,HA,1.0,14.695600000000002,5.0,1,0.0680475788671439
5de312201efe513486ed5569,HA,1.0,23.028000000000002,4.8,2,0.04342539517109605
5f4839e6951dbe1c030df812,HA,1.0,21.0948,4.4,1,0.04740504768947798
5f4839e6951dbe1c030df812,HA,0.8,22.888399999999997,5.0,2,0.03495220286258542
5ee57a019e80f50008aba206,HA,1.0,14.0076,5.0,1,0.07138981695650932
5ee57a019e80f50008aba206,HA,1.0,17.898799999999998,5.0,2,0.055869667240261926
5f0c40741fa6930438c1f19c,HA,0.8,15.45,4.0,1,0.05177993527508091
5f0c40741fa6930438c1f19c,HA,0.6,24.04200000000001,3.2,2,0.02495632642874968
5be0bf8e292b64000169a165,HA,1.0,19.176399999999997,4.8,1,0.05214743121753823
5be0bf8e292b64000169a165,HA,1.0,45.07719999999999,3.8,2,0.022184164056330034
5d90298097a2130015f3fa3c,HA,1.0,16.081200000000003,4.6,1,0.06218441409845035
5d90298097a2130015f3fa3c,HA,0.8,19.6572,4.2,2,0.04069755611175549
5f512315a90f9b305d92c8f5,HA,1.0,25.7922,4.6,1,0.038771411512007505
